,Id,Rating,Review
0,2270675113,적극추천,약간 커요. 학생이라 그런지 사이즈가 좀 커요. 내년에 입혀야겠어요. 고등학생이라 키는 맞는데 품이 커요.ㅜㅜ
1,2270675113,보통,쏘쏘 가격이 싼만큼 어깨도 좀 별로고 팔기장 줄이기가 힘들게 되어있네요 이걸 못봤네요... 가격대비 쏘쏘
2,2270675113,적극추천,굿 사이즈도 딱 맞고 울 이런거라 조금 막 날리는게 있긴한데 만족스럽습니다. 감사합니다. ㅎㅎ
3,2270675113,적극추천,"잘입고다닙니다. 블랙 좋네요 ㅎㅎ 다음에는 카키도 한번 사봐야겟어요~
 가격대비 좋습니다 추천해요~배송도빠릅니다. "
4,2270675113,보통,보플장난아님 그냥 돈버렸어요 보플 장난아님 소재도 좋은지 모르겠고 다시는 안사고싶네요 색이쁜거만.좋아요
5,2270675113,추천,"좋습니다. 174,77kg Xl에서 L교환했는데 L가 딱이네요 XL는 소매가 너무 길어요
원단특성상 소매 수선이 불가능합니다.
참고들하셧\ㅇㅅ "
6,2270675113,추천,색깔은 이뻐요 색깔도 이쁘고 원단도 좋은거 같은데 한번 입었는데 보플이 너무 나네요 당황스러울만큼 일어납니다.
7,2270675113,보통,"가성비 좋은데 보풀이 일어나서 아쉽네요 가성비는 좋은데 보풀이 일어나네요.
가방을 메고 돌아다니면 가방끈부분에 마찰이 생겨
보풀이 심하게 일어나네요.. 이부분빼고는 가성비대비 좋네요 ㅎ
 "
8,2270675113,추천,"색상 무난하고 마감 좋습니다. 그런데 보풀이 걱정? 색상 괜찮네요 밝은 색상 찾고 싶었는데 적당히 밝은 색상이라서 좋아요
그런데 보풀이 스믈스믈 보이는데 심해지지 않기를 바랍니다
가성비는 좋습니다.
176cm / 65kg  L사이즈 넉넉하게 맞습니다.  "
9,2270675113,적극추천,좋아요 장첸코트같아요ㅋㅋㅋ 디자인이랑 색이 좋네요 근데 후기들처럼 보풀이 엄청많이일어나요...큰일이네요
10,2270675113,만족,좋아요. 생각보다 두꺼워요. 한 겨울에 입어야 행. 
11,2270675113,불만,어깨선 제봉이 이상하게 됫는지 어깨뽕이 하늘높은줄모르고 튀어나오네요 
12,2270675113,만족,가격대비 색감이며 핏이 괜찮은것 같습니다. 
13,2270675113,보통,가격대비 괜찬히았아요 
14,2270675113,만족,쥐색입니다 연모카 = 쥐색 
15,2270675113,만족,만족합니다. 
16,2270675113,만족,보풀이 너무 걱정되긴 합니다 ㅠㅠ 176cm / 65kg 약간 넉넉하게 맞아요~ 
17,2270675113,만족,감사합니다ㅔ 
18,2270675113,보통,옷이 많이 무거운거 말고는 뭐... 
19,2270675113,만족,생각보다 좋아용 
20,1002920805,추천,"하나더구매했어요~~ 예전에 하나샀는데 또샀어요
물론 제꺼아니고 여자친구껄로요~~~ 여름빼고 예쁘게잘입고있네요~ㅎ"
21,1002920805,적극추천,이거 정말... 이옷 레전드임.. 가격도 그렇고 정말 잘산것같아요 ㅋ 몇년 입을껏같ㅇ은 느낌이고 오버핏 정말 난리남
22,1002920805,추천,"남]카키베이지 남동생 생일선물로 사줬는데 마음에 들어하네요 ㅎㅎ
키가 커서 기장이 긴 자켓 찾기 힘든데 기장도 좋고 핏도 이뿌네요"
23,1002920805,추천,"좋아요~ 사이즈가 많이 크기는 한데 입으면 편하고 예뻐요!
재질도 좋고 편해서 예쁘게 잘 입고 있습니다~ "
24,1002920805,보통,상품잘받았습니다 상품 주문부터 포장 배송까지 잘왔습니다 써진대로 생각보다 오버핏입니다 그리고 모든게 다 마음에 듭니다 하지만 가격대비 재질이 좀 부족해보이네요
