,Id,Rating,Review
0,1000922391,추천안함,모델핏은 절대...ㅠㅠ 옷이 완전 붕~~~ 뜨네요. 택배온거 던져뒀더가 환불기한도 넘겨 어쩔수가 없네요. 어떻게 사진찍으면 저래 나오지???
1,1000922391,추천안함,별로에요 평이하도 좋아샀는데 소매도 짧고 불편해요 옷도 너무벙벙하고 스타일 안사네요..ㅜㅜ 요즘 그냥 옷걸이에 걸려있네요
2,1000922391,불만,생각보다 별로에요ㅜ 윽.. 상품평이 너무 좋게 적혀있길래 의심없이 구매했는데 좀 실망인 제품이네요ㅜ 너무 커요ㅋㅋ 
3,1000922391,불만,배송은 엄청 느리고....옷은 또 엄청 크네요... 엄마입는대서 그냥 구매확정... 
4,1000922391,불만,키작은분은 비추 . 크기도크고 길기도길고 ㅋㅋㅋ 반품하려다 동생이입는다해서 동생줬어요ㅋㅋ 소재도 생각한거랑틀리고 색상도 좀어정쩡 ㅡㅡ 암튼 별로에요 . 
5,1000922391,불만,반품 귀찮아서 걍 입어요 ㅠㅠ 
6,1000922391,불만,완전 별로에요 싼티나고..핏도 별로 
7,1000922391,불만,ㅏㄷㄴㄱㅂㅅㅈㅇㅅㄴㅂㄱ 
8,1000922391,불만,배송완전느림 정말 늦음 전화하니 불친절 내가이걸왜샀지싶음 
9,1000922391,불만,엄청 크고! 엄청 부해보이고! 주머니가 무릎쪽에 있어요ㅋ키 160에 55좀 안됨ㅋ 싸게사서 걍 입기로했어요ㅋ근데 주머니에 뭐 넣고 꺼내려면 웃김ㅋㅋㅋ주머니에 손가락만들어감ㅋ 
10,1000922391,불만,배송 겁나오래걸림 입으니 뚱뚱해보임 
11,1000922391,불만,배송최악 ㅡㅡ 진짜 오기로환불안하고받았는데엇도별로 우비같고 별로에요 
12,1000923153,불만,푸대자루느낌 키큰사랑은 그나마 봐줄만함 
13,1000923153,불만,어깨끈 자꾸 흘러내려서 신경질 나서 못 입겠음 ㅠ 
14,1000927328,추천안함,비싸요 ㄴㄷㅈㅅㅂㄴㄷㅈㅅㄱㄴㄷㅈㅅㄱㄹㄷㅈㅅㅋㅌㅈㅅㅂㄱㄷㅈㅅㅂㄱㅌㅈㅅㅂㄱㄷㅈㅅㅂㄱㄷㅊㅂㄱㄷㅊㅂㄱㄷㅈㅅㄱ
15,1000927328,추천안함,"가격대비 별루... 질도 그렇고...화면이랑 많이 달라요..색감,핏....다른옷이 온줄 알았어요 반품하기 귀찮아 그냥 입지만 비싸게 산거같아 그냥 그렇네요"
16,1000927328,추천안함,"서비스가 완전별로네요 택배 느리고 통화않되고 문자 답장없고 전화번호는 왜적어두셧는지 모르겟네요
5일전 재품 3개 구입했는데 재품하나는 어제 달랑쪽지 하나 남겨놧네요 취소되엇다고..
옷도 별로고 이때까지 여러 쇼핑몰에서 옷을삿지만 여기만큼 배송느리고 문의안되고 불량한곳은 없었는데 여긴정말 별로네요
이뻐서가아니고 택배비 아까워서 반품 안합니다 "
17,1000927328,불만,똑같은 바지를 다른이름으로 19000원이나 비싸게 파네요 
18,1000927328,불만,작년쯤사고마음에들어 하나더샀는데 재질도달라지 두깨도얇아지고 색깔도좀연해지고 아쉽네요 
19,1000927328,불만,신ㅂㄷㄴㅈㄱㅈㄱㄷㄱㄷㄴㄷ 
20,1000927328,불만,옷은 이뿌지만 교환처리 고객응대는 꽝이네요 
21,1000927328,불만,한진말고 다른택배이용해주세요 하도 안오길래 물어봤더니 경비실에 맡겨놨다고....ㅡㅡ 맡겼으면 연락이라도 해주던가....참내.... 옷핏이랑 색감은 너무 좋네요 
22,1000927328,불만,길이가 너무 길어요... 172 70 키로인데 바지밑단이 약간 크네요 
23,1000927328,불만,이걸 반품 할려다 그냥 구매확정합니다. 주머니 구멍이 뻥 뚫려져 있어요. 청바지 구멍내다가 같이 갈아버린 모양이네요. 주머니는 내가 바느질 해서 입어야 될듯 
24,1000927328,불만,솔찍히 그닥 배송만빠르고 보는것과 다르고 누기 입고 반품한거 보낸듯한 비주얼 무료반품이었으면 바로반품인데 반품비 아깝다 솔찍히 귀찮기도하고 귀찮은데 이건 쓰게됨 퉤 
25,1000927328,불만,생각보다 별로에요 
26,1000927328,불만,배송느리고 통화않되고 문자 답장없고 전화는 왜있는건지 모르겟네요 5일전 재품 3개 구입했는데 한재품은 어제서야 원단 불량으로 취소되었다네요 옷도 별로네요 택배비아까워서 걍 입습니다 
27,1000929070,추천안함,"그저그래요 평이 좋아서 구매했는데 
별로이네요 
아래 부분이 울고 있어서 좀 싸보여요 
그리고 재질도 그냥 그렇고 "
28,1000932396,추천안함,ㅠㅠ 완전 아니예요...가격이 저렴해서 주문해봤는데 아니나다를까...ㅠㅠ 정말 입지도못하는상품이왔네요.구입한지 한달이넘었는데 한번도안입었어요....ㅠㅠ 두번다시 저렴한옷사면 인간이아니라는....ㅠㅜㅜ 돈아꺼워~ㅠㅠ
29,1000934101,,
30,1000934575,,
31,1000935725,,
32,1000936589,,
33,1000936787,추천안함,"일단 여긴 불량 확인을 안한다 바지 잠구는 단추가 떨어져 있는 것도 아니고 아예 존재하지 않는 제품을 보내 놓고서
불량 확인을 했는데 미쳐 놓쳤네요 라고 말한다
근데 내가 호구라서 수선집가서 단추사서 내돈 내고 수선을 한다
옷 자체는 이쁜 편이다
근데 온라인 몰 자체가 제품확인을 하지 않는다는게 모든 장점을 없애버린다.
 이렇게 확인안하고 많이 팔아 번창하세요 "
34,1000936787,추천안함,"뭐야,, 화면상이랑 트임 와싱이 달라 구제느낌이 없음
 배송이 많이걸려서 판매물량이 많은만큼 이쁘겠지 했는데
 이걸 누가 이렇게 사는거야 할정도로 실망
 구제청바지느낌 전혀 안납니다.
 반품귀찮아 그냥 삽니다.
 그리고 청바지 허리가 다른정바지 사이즈에 비해 큽니다.
 사실려면 한치수 작게 사세요
 헐렁헐렁 벨트없이 못입겠음 "
35,1000936787,불만,전에. l싸이즈 샀다가 커서 재구매. 했는데 이번에 온건 비슷하긴 한데 옷이조금은 다르네요 밑단도 와이드도 아닌거 같고. 반품 귀찮아서 그냥 입습니다 
36,1000936787,불만,마감 진짜 엉망입니다 가위로 다 잘라냈네요 거짓말 없이 실밥 튀어 나온것만 15번은 넘게 잘랐습니다 그냥 막입으려 산거라 그냥 입지만 두번은 안살듯하네요 
37,1000936787,불만,괜찮아오ㅡ 
38,1000936787,불만,어정쩡해요 
39,1000936787,불만,괜찬은데 사진하고 좀틀리네요 
40,1000936787,불만,별로이 너무크고 
41,1000936787,불만,상품이 단추도 없는데 내가 호구라서 단추사서 수선집가서 달게해서 입는다 
42,1000936787,불만,사진보다색상차이도심하고 질도많이차이가나네요 
43,1000936787,불만,사진이랑다름 별로임 ㅜㅜ 
44,1000936787,불만,너무별루네요이거너무한거아님???? 
45,1000953958,추천안함,색상이.. 바지핏은이쁩니다. 그런데.. 색상이 사진과다르게 너무 흐리네요 잘 안입을것같아요ㅜ 다른분들구매할때 참고하세요 판매자분은 친절하고 좋으신것같아요
46,1000953958,불만,바지핏은이뻐여.. 그런데 색상이 사진과다르게 물빠진것처럼 너무연하네요ㅜ 제가 원하던색은아니네요 
47,1000953958,불만,사진과달리 너무진한 청색으로 왔음 
48,1000962030,불만,하루 입고 담날 보플 생김요 
49,1000963667,추천안함,카고블랙 교환끝에 받은 바지 입어봄 너무두꺼움 안그래도 두꺼워서 더운데 블랙임... 그냥 겨울에 입어야할듯
50,1000963667,추천안함,"참 일처리 뭐 같이 하네요. 물건구매후 사이즈안맞아서 사이즈 교환 해달라고 했더니 교환택배가 15일만에 오지를않나.. 15일만에 가져간 택배가 이후 7일동안 오지를 않아 전화했더니 뜬금없이 반품환불 신청이 되었다는 말도 안되는 소리를하지를 않나 ㅋ 물건구매후 교환접수총10번 가량 통화를 하면서교환이라고 수십번을 야기했건만.ㅉㅉ 모르면 메모라도 하셔서 일처리 하시길 바랍니다 뭐도 아닌일로 사람 신경한달동안 쓰이게 하지말고요,"
51,1000963667,추천안함,음... 박음질 상태가 들쭉날쭉하네요 편하긴 편합니다만 그런작은 부분의 퀄리티가 필요할듯 합니다 근데 조만간 사타구니 터질거 같은 느낌...
