,Id,Rating,Review
0,2307217152,적극추천,지갑이 이뻐요... 크기가 좀 크긴한데 너무 이뻐요...이것저것 많이 들어 가고 좋네요....배송이 빠르고요....
1,2307217152,적극추천,이뻐요 배송은 보통인거 같구.. 제품은 생각보다 더부드럽네요 ㅋㅋ 이뻐요~~~ 많이 파시구요 수고하세요
2,2307217152,만족,이쁘네요~ 
3,2307217152,보통,환한핑크였음...더이쁠텐데...크기나디자인은괜찬아여~ 
4,2307217152,보통,블랙구매후 핑크색샹 친구주려고 구매했는데 사진과달라요 색상은 코코아색에가깝구요 지퍼도 아무것도달려있지않아요 가격이좋아서 써요 
5,2307217152,만족,좋아요 ㅎㅎ 
6,2307217152,만족,빠른배송 감사합니다... 
7,2307217152,만족,여권도 들어가겠어요..ㅎㅎ 
8,2307217152,만족,잘받았어요 
9,2414105103,추천,"괜찮은거같아용ㅎ 배송은좀느린데 괜찮아요
색깔도 화면그대로고 근데 좀 싸구려처럼보이네옇ㅎ만원대니까 싸긴하지만
이쁘게잘쓸게요 감사합니당 ㅎㅎㅋㅋ "
10,2414105103,보통,두개샀네용 심플하니 잘쓸께욥 레드랑핑크도이쁠듯 !ㄴㅅㄹㅅㅁㄷㅅㄷㄹㄱㅅㄷㅅㅇㄴㄱㅌㄴㅅㅈㅎㅇㅂㅌㄴㅎㄷㅅㅇ
11,2414105103,추천,심플함 ㅅㄷㄴㅇㅌ룻ㄸㄹㅅ둑ㄴㄷㅅㅇㅂㄴㅌㄴㅊㅎㅂㄷㅈㅅㄴㅇㄱㄴㅌㄴㅇㄴㅌㄹㅎㅌㄴㅅㅁㅌㅅㄹㅅㅇㄴㅌㄴㅅㅇㅌ
12,2414105103,보통,가격만큼이네요.. 그냥 간단하게 가지고다녀야겠어요 
13,2414105103,만족,지폐가 조금 구겨지긴하는데... 만족해요 
14,2414105103,보통,괜찮아영 ㅎㅎ 
15,2414105103,만족,깔끔합니다ㅎ 
16,2414105103,만족,사진이랑같네용 
17,1002587661,적극추천,그레이~~~성공적!! 가격도착하고 가죽재질 좋아요 좀 길들여지면 더 멋스럴율둣~^^ 일단 판매자뷴이 너무너무 친절하세요 친구선뮬쥬고싶은마음이 굴뚝! 핑크랑 구레이고민하다 무난하게 그레이 성공적이에요~^^
18,1002587661,만족,너무만족해요 크기도 딱 적당하고 고급스럽고 이뻐요! 
19,1002587661,만족,추천합니다 
20,1002587661,만족,사장님친절 가죽재질좋고 그레이샀는데 역시나!! 만족도100% 
21,1002587661,만족,매우친절하심 
22,1002587661,만족,매우친절하심 
23,1002587661,만족,잘 만든 제품이네요 
24,2332062459,추천안함,진짜 실망 진짜 실망입니다 질도 별로고 색도 물든것처럼 보이구 진짜 반품할려다가 배송비 아까워서 그냥 써요
25,2332062459,추천안함,ㅠ 오래된 느낌...싼 티가 많이 나고..새것 같지 않앗니 그냥그냥 별로 추천 안하고 싶네요..
26,2332062459,적극추천,"카드지갑 소재 부드럽구요, 색도 고급스러워요~ 남성 반지갑 사이즈 정도 되네요~ 배송도 빨랐어요 !"
27,2332062459,불만,너무 허접해요ㅠ 
28,2332062459,보통,"얇고 가볍게 들고 다니려고 현금도 조금만 들고 다니는데요. 제가 볼땐 크기가 큰편이고 투박했구요. 색갈도 조금 어두운 느낌이고, 가죽이다보니 부드럽지는 않고 뻣뻣..! "
29,2332062459,만족,장지갑 가지고 다니다가 가볍게 나갈때 필요한 몇가지만 들고 가기에 좋은 듯..색상은 약간 더 진했으면 좋았을 거 같아요. 
30,2332062459,만족,만족합니다 
31,2585986342,적극추천,잘 쓰고있ㅇ요 가격대비 짱 수납력도조아서 그리고 싼티도 안나요 다른색도 사고싶네요 마니파세여오옹
32,2585986342,만족,작아도 넉넉하게 들어가서 좋아요. 
33,2585986342,만족,저렴한데 실용적이예요 싼티안남 ㅎㅎ 잘쓸게용! 
34,2585986342,보통,인디핑크품절이라 연핑크시켰는데 인디핑크온거같아요 
35,2585986342,만족,좋아요 ㅎㅎ잘쓰고 다닙니다 
