,Id,Rating,Review
0,1002497898,추천안함,최악 저가격에 두개 싸다싶어 구매했는데 역시나 싼게비지떡.와인색은 구리고 검정색은 세탁해도 주름 안펴지고 둘다버렸어요
1,1002497898,불만,아직잘몰겟음 
2,1002497898,불만,정말 대실망 한번도 안 입고 입기전에 울세탁 한번으로 엉망이 되버리네요 보풀 장난 아니에요 정말 정말 최악ㅜㅜ 
3,1002497898,불만,완전별로요 
4,1002498063,추천안함,별로 진짜별로임...ㅜㅜ 별롲ㅇㅈㅇ ㅈㅇㄷㅅㄷㄴㅈㄷㄹ ㅅㄷㅈ늑ㅂㅅㅈㅇㅅㄴㄷㅈ별로별 로잘못삿어별로
5,1002498063,불만,이 옷 냄새 엄청나서 안하던 차멀미도함 휘발유 냄새가..;; 그냥 입고 걷기만 햇는도 멀미함 
6,1002498063,불만,흰바지에 이 코트를 코디해서 입고왔는데 흰바지가 파란색 바지가 되어버렸네요.. 코드에서 물이 빠지는건지 잔털이 빠지는건지 흰 바지에 파란색으로 물이 들었어요. 바지 버려야되네요. 
7,1002498063,불만,"보풀이너무많이일어나고, 길이도어중간하게길고,무겁고,핏도안살고ㅠ "
8,1002498063,불만,벙벙한게 바보같아요.. 재질도 몇번입으니 보플날기미..ㅜㅜ 무겁고 너무품도크고 별로네요..ㅜㅜ 
9,1002498586,불만,생각보다 어깨나 팔이 부해서 근육맨 같아보여요 ㅠㅠ 털도 많이 빠지지만 이 가격대에 오리털이니 이정도면 만족합니다. 네이비가 잘못 배송 온 것 같지만 반품귀찮아서 그냥 입을게요. 
10,1002505227,불만,"하 .. 진짜 이런걸 이 가격주고 산 내가 진심 바보인거 같았고, 그냥 동네 길거리에서 8천원 짜리랑 전혀 다를께 없는데 정말 아무리 긍정적으로 봐도 반품 귀찮아 입는다 "
11,1002505227,불만,만원짜리도이거보단나을듯요 반품하기귀찮아서그냥나둬요 
12,1002505586,불만,키가 있어서 L로 시켰는데 노답;...키작은 친구한테던져줘야겠어요... 
13,1002505594,불만,사실에가까운평을쓰는것이여기서구매하시는소비자분들을위하는것같아솔직하게평납깁니다. 
14,1002509803,불만,배송이느리네요 
